2017/06/17 01:12:55 [error] 1848#1848: *16442 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16438 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17360 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17364 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17368 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17374 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17375 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17382 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16419 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16430 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16423 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17400 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17037 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17398 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17397 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17401 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17404 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17394 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17411 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17408 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17409 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17406 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17410 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17373 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17412 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16257 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17429 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17436 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16416 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16413 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17452 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17465 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17481 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17471 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17482 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17480 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17485 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17484 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17483 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17490 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17491 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17518 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17512 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17510 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17516 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17520 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17525 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *17529 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:55 [error] 1848#1848: *16395 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
2017/06/17 01:12:56 [error] 1848#1848: *17542 connect() to unix://home/ubuntu/run/PortalJunta.sock failed (11: Resource temporarily unavailable) while connecting to upstream, client: 2.83.60.43, server: juntafreguesia.tk, request: "GET / HTTP/1.1", upstream: "http://unix://home/ubuntu/run/PortalJunta.sock:/", host: "juntafreguesia.tk"
